id,name,sku,quantity,price,expiry_date
2187,KL 7 PILES,2138,3,70,2021-08-08
2188,KL 1 PAIN FEVER SWELLING,2139,3,70,2021-09-09
2189,KL 3 LOW BLOOD PRESSURE,2140,3,70,2021-08-08
2190,KL 9 MENSIS PAIN,2141,3,70,2021-03-03
2191,KL 11 ASTHMA,2142,3,70,2021-10-10
2192,KL 14 FEVER,2143,3,70,2021-04-04
2193,KL 15 WEIGHT FATNESS,2144,3,70,2020-02-02
2194,KL 19 ALLERGY AND SINUSITIS,2145,2,70,2021-11-11
2195,NAPH KID DROPS,2146,8,120,2020-07-07
2196,DILAN WEAKNESS KL,2147,6,150,2022-04-04
2197,SABAL PROSTA TABLETS,2148,30,15,2020-06-06
2198,ALFALFA SUGER FREE SYRUP,2149,2,75,2019-10-10
2199,SAFE BLOOD SKIN SYRUP,2150,1,150,2020-10-10
2200,MENOLA WEAKNESS SYRUP,2151,2,70,2019-01-01
2201,BABAGLOW SYRUP,2152,1,150,2019-11-11
2202,TYPHOCALM TYPHOID FEVER SYRUP,2153,1,100,2018-09-09
2203,HYPERICUM OINTMENT,2154,1,45,2018-10-10
2204,THUJA CREAM,2155,1,100,2019-09-09
2205,URAC URIC ACID TABLETS,2156,30,15,2020-12-12
2206,YELAX FORTE CONSTIPATION TABLETS,2157,24,2.7,2019-01-01
2207,LEXIT ALLERGIC TABLETS,2158,40,10,2020-02-02
2208,KIDNEY PILLS TABLETS,2159,40,10,2020-08-08
2209,KALIUM MUR 6X TABLETS,2160,1,200,2019-01-22
2210,DENTONINE DENTAL,2161,1,50,2020-12-12
2211,KALIPRON PLUS MUSCULLAR NEURALGIC PAINS TABLETS,2162,1,200,2020-12-12
2212,APIS MELLIFICA OINTMENT,2163,1,45,2018-11-11
2213,ITCH CURE CREAM,2164,1,150,2019-03-03
2214,ORBIT PLUS SYRUP,2165,4,150,2018-10-10
2215,NESTLE WATER 5 LETER,2166,0,145,2018-03-03
2217,CELBEX 100 MG CAPSULES,2168,16,10.2,2019-09-09
2218,AMARYL 2 MG TABLETS,2169,37,15.53,2020-02-02
2219,HYDERQUIN 4% CREAM,2170,3,57.5,2018-11-11
2220,FOSOMIN 500 MG CAPSULES,2171,10,12.5,2018-10-10
2221,FERALIFE 100 MG TABLETS,2172,0,8.5,2019-05-05
2222,FERALIFE SYRUP,2173,11,70,2019-06-06
2223,EXTOR 5_80 TABLETS,2174,0,18.92,2019-05-05
2224,NEW ON MOSQUITO LOTION SACHETS,2175,13,10,2019-08-08
2225,ADALAT LA 30 TABLETS,2176,38,24.34,2020-02-02
2226,CEFIM 100 MG SYRUP,2177,2,155,2019-08-08
2227,CEFIM DS 200 MG SYRUP,2178,1,245,2018-12-12
2228,OSTEOCARE D3 TABLETS,2179,28,17.5,2019-05-05
2229,VALTEC AM 5_80 MG TABLETS,2180,26,13.57,2018-04-04
2230,OMNI CAPSULES,2181,12,24.75,2018-06-06
2231,CO-EZIDAY 100 MG TABLETS,2182,9,22.5,2018-02-02
2232,OTC CAPSUL,2183,300,2,2019-10-10
2233,A-ZATRO SYRUP,2184,1,165,2018-08-08
2234,GLIMET 2.5 MG TABLET,2185,60,2.7,2019-11-11
2235,GLIMET 5.0 MG TABLET,2186,20,3.09,2020-06-06
2236,TOREX-IR 550 MG TABLET,2187,16,7.29,2019-12-12
2237,CYTAMIC 500 MG TABLET,2188,15,5.75,2018-01-01
2238,BACLIN 10 MG TABLET,2189,8,4.16,2019-07-07
2239,SANID TABLET,2190,68,7.1,2020-09-09
2240,PREPRO SACHETS,2191,10,40,2019-01-01
2241,LIQUID PRAFFIN PURE ,2192,3,35,2019-03-03
2242,HADENSA FORTE 10 GR CREAM,2193,6,69,2020-06-06
2243,GLIMET 1.25 MG TABLET,2194,30,1.54,2019-10-10
2244,CARE LEMON BLEACH CREAM,2195,27,10,2020-07-26
2245,TINABIN 250 MG TABLETS,2196,7,39.9,2019-10-10
2246,KHOYA KULFA 800 ML,2197,1,220,2018-12-12
2247,BETNOVATE-N CREAM 20 GR,2198,3,55,2019-10-10
2248,DERMOVATE CREAM 20 GR,2199,8,61,2019-09-09
2249,DOMEL TABLETS,2200,30,4.3,2018-07-07
2250,GLIP 4 MG TABLETS,2201,20,11.75,2019-08-08
2251,GLIP 1 MG TABLETS,2202,30,3,2019-04-04
2252,TESPRAL 50 MG TABLETS,2203,9,11.9,2020-03-03
2253,LERACE ORAL SOLUTION,2204,1,216.2,2019-04-04
2254,HEPA-MERZ SACHETS,2205,5,62.68,2020-05-05
2255,LISTERINE COOL MINT MOUTH WASH,2206,1,230,2019-10-10
2256,MEBEVER MR 200 MG CAPSULES,2207,10,12,2018-11-11
2257,D-MAX TABLETS MATRIX,2208,2,480,2019-08-08
2258,CUP CHOCO STRAWBERRY,2209,19,25,2019-01-01
2259,TUTTI FRUITI CP 450 ML ,2210,0,130,2018-03-03
2260,ARQ-E-GULAB 50ML MARHABA DROPS,2211,3,25,2020-02-02
2261,SONETA 2 MG TABLETS,2212,15,9.54,2018-05-05
2262,BIOPLUS-C TABLETS,2213,6,7.3,2019-06-06
2263,CUTIS 250 MG TABLETS,2214,9,40,2019-02-02
2264,SILLIVER SYRUP,2215,1,77.52,2018-02-02
2265,ROGASTRIL 1 MG TABLETS,2216,10,14,2019-03-03
2266,ITP OD 150 MG TABLETS,2217,20,25,2018-02-02
2267,MITS 15 MG TABLETS,2218,20,9.1,2019-11-11
2268,AUGMENTIN BD 457 MG SYRUP,2219,2,170,2019-05-26
2269,TERBIDERM FORTE 250 MG TABLETS,2220,7,42,2018-10-10
2270,DIVERGESIC CREAM,2221,2,90,2018-01-15
2271,MITTI CHOD SYRUP,2222,5,85,2020-03-03
2272,PARLEY BEAUTY CREAM,2223,3,300,2020-09-27
2273,COLIC DROPS HOMOEOPATHIC,2224,9,50,2019-06-06
2274,MALSHI HOMOEOPATIC,2225,3,70,2021-07-07
2275,VOMITOFF SYRUP,2226,2,80,2019-12-12
2276,THYROX SYRUP,2227,5,55,2020-01-01
2277,HISTANIL SYRUP,2228,4,80,2020-02-02
2278,CALCIUM PLUS SYRUP,2229,5,80,2018-08-08
2279,VOMIT-X SYRUP,2230,4,80,2019-08-08
2280,LUZ-X SYRUP,2231,5,80,2019-05-05
2281,NUX DS SYRUP,2232,2,100,2018-09-09
2282,NUX VOMICA SYRUP,2233,1,85,2019-03-03
2283,BAPTISIA SYRUP,2234,6,85,2020-03-03
2284,CHESTY COUGH SYRUP,2235,8,85,2020-03-03
2285,PODO-PHYLLUM SYRUP,2236,3,85,2019-04-04
2286,BRYONIA COUGH SYRUP,2237,4,85,2019-11-11
2287,FIXICEF DS SYRUP,2238,3,223,2018-12-12
2288,FIXICEF 100 MG SYRUP,2239,5,132,2019-02-02
2289,CHYMORAL FORTE TABLETS,2240,14,7.38,2020-08-08
2290,CALFINA CR TABLETS,2241,42,19.17,2019-01-01
2291,DOXIUM 500 MG CAPSULES,2242,16,33,2022-06-06
2292,CALFINA PLUS TABLETS,2243,248,10,2019-05-05
2293,KLARICID DS SYRUP,2244,1,531.49,2019-02-02
2294,ROLIP 5 MG TABLETS,2245,10,13.8,2018-09-09
2295,CYTOTREXATE 2.5 MG TABLETS,2246,100,5.8,2021-06-06
2296,MAXIT 75 MG TABLETS,2247,20,8.6,2018-08-08
2297,DERMOVATE OINTMENT 20 GR,2248,12,61,2019-05-05
2298,ALCUFLEX 550 MG TABLETS,2249,37,9.5,2019-05-05
2299,MONTANA 5 MG TABLETS,2250,60,12.85,2019-02-02
2300,MEPORE 9X30 CM,2251,1,150,2019-06-06
2301,VITRUM TABLETS,2252,1,182,2018-10-10
2302,POLYBION Z CAPSULES,2253,30,5.6,2018-05-05
2303,WINSTOR 10 MG TABLETS,2254,20,13,2018-10-10
2304,CERELAC MALTA APPLE 175 GR,2255,1,210,2018-04-04
2305,RINGER 1000 ML DRIP,2256,5,77,2021-04-04
2306,CEFEXOL 400 MG CAPSULES,2257,15,65,2019-06-06
2307,MANACID  SYRUP ,2258,6,34,2019-11-11
2308,BROXOL DM SYRUP ,2259,4,60,2019-01-01
2309,VITAMIN K INJECTION,2260,10,10,2018-04-04
2310,MELFAX 15 MG TABLETS,2261,9,10.56,2019-02-02
2311,HITOP 25 MG TABLETS,2262,30,15.16,2018-06-06
2312,K-COLIC DROPS,2263,1,103.8,2019-11-11
2313,K-FER IRON SYRUP,2264,27,231.7,2018-11-11
2314,K-KOUF SYRUP,2265,9,121.8,2018-10-10
2315,SALT LESS,2266,8,99,2019-10-10
2316,CIXIM DS SYRUP,2267,9,210,2019-09-09
2317,NOVIDAT DS INJECTION,2268,1,165,2018-06-06
2318,VAPTOR 10 MG TABLETS,2269,18,21.2,2019-09-09
2319,AZOMAX 200 MG SYRUP,2270,0,227,2019-04-04
2320,SYRINGE BD 10 CC,2271,15,25,2021-09-09
2321,DELKA 40 MG INJECTION,2272,1,300,2018-09-09
2322,LEFLOX 100 ML INFUSION,2273,1,320,2019-12-12
2323,DEXTROSE 25 % INFUSION,2274,5,19.44,2019-08-21
2324,CALCIUM GLUCONAT INJECTION,2275,1,50,2019-05-05
2325,2SUM 1000 MG INJECTION,2276,4,220,2019-02-02
2326,HILIN 50 MG CAPSULES,2277,14,13.17,2019-07-07
2327,LINZIM DS SYRUP,2278,5,200,2018-12-12
2328,CIXIM 400 MG CAPSULES,2279,0,60,2019-09-09
2329,MUPIR OINTMENT,2280,1,110,2018-11-11
2330,SITA MET 50_500 MG TABLETS,2281,20,23.85,2019-08-08
2331,SITA MET 50_1000 MG TABLETS,2282,25,24.5,2019-05-05
2332,PATAKHA DRAGGON POPPER,2283,8,20,2018-10-10
2333,FRESH BLOOD SYRUP,2284,2,240,2019-07-07
2334,CRAN ASK SACHETS,2285,2,25,2019-09-09
2335,VIOLOME TABLETS,2286,300,0.41,2020-05-05
2336,SOLUGHOL ISPAGHOL SACHET,2287,36,10,2018-10-10
2337,SKIN WHITE GOLD BEAUTY CREAM,2288,1,225,2022-05-12
2338,DESCOL 10 MG TABLETS,2289,10,11,2020-01-01
2339,CONTIMYCIN CAPSULES,2290,89,6.35,2019-04-04
2340,STREPTOMYCIN INJECTION ,2291,25,10,2018-10-10
2341,DIGAS SYRUP,2292,2,90,2019-01-01
2342,PARODONTAX EXTRA FRESH TOOTHPASTE,2293,1,95,2019-03-03
2343,PEGALIN 75 MG CAPSULES,2294,14,16.79,2018-10-10
2344,PENSODIN 40 MG CAPSULES,2295,24,22,2019-05-05
2345,ZEENARYL 1 MG TABLETS,2296,20,3.3,2018-05-05
2346,FEROSOFT SYRUP,2297,2,215,2020-01-01
2347,FABIMILK 2 MILK,2298,2,680,2019-01-11
2348,VIDAYLIN DROPS,2299,2,41.6,2018-05-05
2349,AMYBACT SACHET,2300,6,48,2018-06-06
